,beneficiario,cargo,cpf_cnpj,cpf_cnpj_orig,data,despesa,doador,doador_orig,especie_documento,num_documento,partido,sq,uf,valor
7036,CARLA DOS SANTOS SANTANA - DEPUTADO ESTADUAL - PPS - BA / TAIS FREITAS DE JESUS - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000473,BA,2000
7037,DAHIANE LIMA DOS SANTOS - DEPUTADO ESTADUAL - PPS - BA / RODRIGO SILVA MENDES - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000474,BA,2000
7038,DAHIANE LIMA DOS SANTOS - DEPUTADO ESTADUAL - PPS - BA / TAIS FREITAS DE JESUS - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000474,BA,2000
7039,EDSON RODRIGUES DOS SANTOS - DEPUTADO ESTADUAL - PPS - BA / ANDRÉ DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000476,BA,450
7040,EDSON RODRIGUES DOS SANTOS - DEPUTADO ESTADUAL - PPS - BA / EDSON RODRIGUES DOS SANTOS - PPS - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000476,BA,4500
7041,EDSON RODRIGUES DOS SANTOS - DEPUTADO ESTADUAL - PPS - BA / RODRIGO SILVA MENDES - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000476,BA,5000
7042,EDSON RODRIGUES DOS SANTOS - DEPUTADO ESTADUAL - PPS - BA / TAIS FREITAS DE JESUS - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000476,BA,5180
7043,MARIA DOMINGAS DEMETRIO DE OLIVEIRA - DEPUTADO ESTADUAL - PPS - BA / RODRIGO SILVA MENDES - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000480,BA,2000
7044,MARIA DOMINGAS DEMETRIO DE OLIVEIRA - DEPUTADO ESTADUAL - PPS - BA / TAIS FREITAS DE JESUS - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000480,BA,2000
7047,MICHELE SANTANA DOS SANTOS - DEPUTADO ESTADUAL - PPS - BA / RODRIGO SILVA MENDES - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000482,BA,2000
7048,MICHELE SANTANA DOS SANTOS - DEPUTADO ESTADUAL - PPS - BA / TAIS FREITAS DE JESUS - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000482,BA,2000
7053,EDIGAR EVANGELISTA DOS ANJOS - DEPUTADO FEDERAL - PV - BA,DEPUTADO FEDERAL,,,25/07/2014,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",,,,,PV,50000000496,BA,"41,4"
7092,JALDO COUTINHO BRANDÃO - DEPUTADO ESTADUAL - PV - BA / GENIVALDO SANTANA LINS - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,15/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PV,50000000521,BA,2500
7093,JALDO COUTINHO BRANDÃO - DEPUTADO ESTADUAL - PV - BA / JALDO COUTINHO BRANDÃO - PV - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,15/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PV,50000000521,BA,3000
7094,JALDO COUTINHO BRANDÃO - DEPUTADO ESTADUAL - PV - BA / ROSEVAL SANTANA COSTA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,15/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PV,50000000521,BA,2500
7143,LEVI NASCIMENTO DO AMARAL - DEPUTADO ESTADUAL - PTC - BA / RENATO SANTANA CRISPIM - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,06/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PTC,50000000578,BA,724
7437,INÁCIA CONCEIÇÃO SANTOS - DEPUTADO FEDERAL - PSC - BA / ICARO IVVIN DE ALMEIDA COSTA LIMA - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,50000000686,BA,1980
7438,INÁCIA CONCEIÇÃO SANTOS - DEPUTADO FEDERAL - PSC - BA / SOSTENES TELES DA SILVA - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,50000000686,BA,1500
7446,SARA QUEIROZ DOS SANTOS - DEPUTADO FEDERAL - PSC - BA / ICARO IVVIN DE ALMEIDA COSTA LIMA - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,50000000690,BA,1980
7447,SARA QUEIROZ DOS SANTOS - DEPUTADO FEDERAL - PSC - BA / SOSTENES TELES DA SILVA - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,50000000690,BA,1500
7448,SIMONE DOS SANTOS OLIVEIRA - DEPUTADO FEDERAL - PSC - BA / ICARO IVVIN DE ALMEIDA COSTA LIMA  - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,31/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,50000000691,BA,1980
7449,SIMONE DOS SANTOS OLIVEIRA - DEPUTADO FEDERAL - PSC - BA / SOSTENES TELES DA SILVA - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,50000000691,BA,1500
7519,WELLINGTON PASSOS DE ARAÚJO - DEPUTADO ESTADUAL - DEM - BA / ELEIÇÕES 2014 JOÃO GUALBERTO VASCONCELOS DEPUTADO FEDERAL - PSDB - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,16/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,DEM,50000000724,BA,1980
7520,WELLINGTON PASSOS DE ARAÚJO - DEPUTADO ESTADUAL - DEM - BA / ELEIÇÕES 2014 JOÃO GUALBERTO VASCONCELOS DEPUTADO FEDERAL - PSDB - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,22/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,DEM,50000000724,BA,1950
7582,MARIA MARCIA GOMES DA SILVA DOS SANTOS - DEPUTADO ESTADUAL - PSDB - BA / ANTONIO JOSE IMBASSAHY DA SILVA - PSDB - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSDB,50000000731,BA,6150
7583,MARIA MARCIA GOMES DA SILVA DOS SANTOS - DEPUTADO ESTADUAL - PSDB - BA / ANTONIO JOSE IMBASSAHY DA SILVA - PSDB - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSDB,50000000731,BA,3200
7584,MARIA MARCIA GOMES DA SILVA DOS SANTOS - DEPUTADO ESTADUAL - PSDB - BA / ANTONIO JOSE IMBASSAHY DA SILVA - PSDB - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSDB,50000000731,BA,3890
7606,JORGE MENDES DOS SANTOS - DEPUTADO ESTADUAL - PROS - BA / LUIZ CLÁUDIO CAFEZEIRO DE ALMEIDA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PROS,50000000737,BA,3000
7736,PEDRO SOUZA DOS SANTOS - DEPUTADO ESTADUAL - PMDB - BA,DEPUTADO ESTADUAL,,,29/07/2014,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",,,,,PMDB,50000000754,BA,"4,65"
7741,ALBERTO PEREIRA CASTRO - DEPUTADO ESTADUAL - PTN - BA / ELEICAO 2014 JOAO GUALBERTO VASCONCELOS DEPUTADO FEDERAL - PSDB - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,16/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PTN,50000000760,BA,990
7754,JESUS DE SOUSA GOES - DEPUTADO ESTADUAL - PTN - BA / JOÃO FONSECA BISPO - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,23/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PTN,50000000767,BA,7680
7755,JESUS DE SOUSA GOES - DEPUTADO ESTADUAL - PTN - BA / LAURO BARRETO NASCIMENTO - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,28/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PTN,50000000767,BA,2500
7756,JESUS DE SOUSA GOES - DEPUTADO ESTADUAL - PTN - BA / RONALDO DE JESUS SANTOS - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,28/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PTN,50000000767,BA,"2266,64"
7757,JESUS DE SOUSA GOES - DEPUTADO ESTADUAL - PTN - BA / SIBELLE GOES TELES ME - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,23/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PTN,50000000767,BA,7680
7758,JESUS DE SOUSA GOES - DEPUTADO ESTADUAL - PTN - BA / TANCREDO ISIDORIO CELESTINO DE SANTANA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,28/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PTN,50000000767,BA,1500
7759,JESUS DE SOUSA GOES - DEPUTADO ESTADUAL - PTN - BA / VICTOR CARDOSO FREIRE - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,28/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PTN,50000000767,BA,3200
7780,SÔNIA SOUZA DOS SANTOS - DEPUTADO ESTADUAL - PRB - BA / ALDO OLIVEIRA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRB,50000000796,BA,724
7794,CARLOS EDUARDO BASTOS LEITE - DEPUTADO ESTADUAL - PSDB - BA / JOAO  GUALBERTO VASCONCELOS - PSDB - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,16/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSDB,50000000802,BA,990
7800,CÂNDIDA MARIA MENEZES DE SOUZA - DEPUTADO ESTADUAL - PSC - BA / ICARO IVVIN DE ALMEIDA COSTA LIMA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,50000000809,BA,1980
7801,CÂNDIDA MARIA MENEZES DE SOUZA - DEPUTADO ESTADUAL - PSC - BA / SOSTENES TELES DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,50000000809,BA,1500
7817,FABRICIO PEREIRA FEITOSA - DEPUTADO ESTADUAL - PSC - BA / WHENDEL ALMEIDA LIMA MELO - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,02/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,50000000811,BA,1500
7818,FABRICIO PEREIRA FEITOSA - DEPUTADO ESTADUAL - PSC - BA / ÍCARO IVVIN DE ALMEIDA COSTA LIMA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,02/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,50000000811,BA,1500
7834,ROSENILDO DO ESPIRITO SANTO - DEPUTADO ESTADUAL - PSC - BA / CLAUDIVINO JOSE NOBRE - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,27/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,50000000815,BA,1500
7835,ROSENILDO DO ESPIRITO SANTO - DEPUTADO ESTADUAL - PSC - BA / ICARO IVVIN DE ALMEIDA COSTA LIMA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,27/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,50000000815,BA,1980
7843,VALMIRA BOMFIM DE QUEIROZ - DEPUTADO ESTADUAL - PSC - BA / ICARO IVVIN DE ALMEIDA COSTA LIMA  - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,50000000818,BA,1980
7844,VALMIRA BOMFIM DE QUEIROZ - DEPUTADO ESTADUAL - PSC - BA / SOSTENES TELES DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,50000000818,BA,1500
7873,JOSELICE DE JESUS SILVA BATISTA - DEPUTADO ESTADUAL - PSC - BA / ICARO IVVIN DE ALMEIDA COSTA LIMA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,02/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,50000000830,BA,1980
7874,JOSELICE DE JESUS SILVA BATISTA - DEPUTADO ESTADUAL - PSC - BA / SOSTENES TELES DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,02/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,50000000830,BA,1500
7888,OTAVIO JOEL DE ARAUJO - DEPUTADO FEDERAL - PEN - BA,DEPUTADO FEDERAL,14.752.810/0001-09,,31/07/2014,Publicidade por materiais impressos,EMGRAF EMPRESARIAL GRAFICAFEIRENSE LTDA,,Nota Fiscal,564,PEN,50000000914,BA,300
7895,CAROLINE DE MATOS SALES - DEPUTADO ESTADUAL - PSTU - BA / COMITÊ FINANCEIRO ÚNICO - PSTU - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,25/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000001024,BA,"397,2"
7896,CAROLINE DE MATOS SALES - DEPUTADO ESTADUAL - PSTU - BA / COMITÊ FINANCEIRO ÚNICO - PSTU - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,25/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000001024,BA,"1294,56"
7897,CAROLINE DE MATOS SALES - DEPUTADO ESTADUAL - PSTU - BA / COMITÊ FINANCEIRO ÚNICO - PSTU - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,25/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000001024,BA,1200
